,Date,views,likes,dislikes,comment_count,s&p_Open,s&p_High,s&p_Low,s&p_Close,s&p_Adj Close,s&p_Volume,dow_Open,dow_High,dow_Low,dow_Close,dow_Adj Close,dow_Volume,etc_Open,etc_High,etc_Low,etc_Close,etc_Adj Close,etc_Volume,btc_Open,btc_High,btc_Low,btc_Close,btc_Adj Close,btc_Volume
55,2018-01-08,231850086,8537317,1925447,2141899,2742.669922,2748.51001,2737.600098,2747.709961,2747.709961,3242650000.0,25308.400391,25311.990234,25235.410156,25283.0,25283.0,341390000.0,1117.75,1228.25,967.840027,1136.109985,1136.109985,1292737991,16228.259766,16302.919922,13902.30957,14976.169922,14976.169922,2166366561
56,2018-01-09,248347992,8772408,2026466,2226433,2751.149902,2759.139893,2747.860107,2751.290039,2751.290039,3453480000.0,25312.050781,25439.779297,25308.410156,25385.800781,25385.800781,333490000.0,1136.109985,1300.300049,1133.699951,1289.23999,1289.23999,986697724,14976.169922,15390.280272999998,14221.549805,14468.5,14468.5,1486802326
57,2018-01-12,200000937,6986911,377499,747023,2770.179932,2787.850098,2769.639893,2786.23999,2786.23999,3573970000.0,25638.390625,25810.429688,25633.080078,25803.189453,25803.189453,376390000.0,1139.319946,1287.060059,1087.609985,1261.030029,1261.030029,704750432,13308.05957,14129.080078,12851.910156,13841.19043,13841.19043,1402292716
58,2018-01-13,139776028,5972728,272835,671697,,,,,,,,,,,,,1261.060059,1422.859985,1261.01001,1385.02002,1385.02002,744906594,13841.19043,14595.040038999998,13830.280272999998,14243.120116999999,14243.120116999999,1021352776
59,2018-01-14,165774508,7022953,314923,760748,,,,,,,,,,,,,1385.02002,1389.319946,1267.47998,1359.47998,1359.47998,610496132,14244.120116999999,14415.669922,13031.910156,13638.629883000001,13638.629883000001,1112590573
60,2018-01-15,194580496,8012565,361403,874141,,,,,,,,,,,,,1359.380005,1381.349976,1271.069946,1278.689941,1278.689941,537797572,13638.629883000001,14355.820313,13416.709961,13631.980469,13631.980469,1170462750
61,2018-01-16,215509699,8427197,316203,890672,2798.959961,2807.540039,2768.639893,2776.419922,2776.419922,4325970000.0,25987.619141,26086.119141,25702.990234,25792.859375,25792.859375,606520000.0,1278.699951,1282.27002,864.2299800000001,1050.26001,1050.26001,1931700742,13634.599609,13648.839844,10032.69043,11282.490234,11282.490234,3842651741
62,2018-01-17,220096801,8113346,323434,837366,2784.98999,2807.040039,2778.3798829999996,2802.560059,2802.560059,3778050000.0,25910.779297,26130.449219,25865.019531,26115.650391,26115.650391,522720000.0,1050.26001,1115.660034,764.75,1024.689941,1024.689941,2034010888,11282.490234,11736.299805,9205.379883,11162.700195,11162.700195,3666978316
63,2018-01-18,216173739,8553689,352754,953823,2802.399902,2805.830078,2792.560059,2798.030029,2798.030029,3681470000.0,26149.550781,26153.419922,25947.320313,26017.810547,26017.810547,492780000.0,1024.900024,1093.900024,949.5599980000001,1012.9699710000001,1012.9699710000001,1117430433,11162.700195,12018.429688,10642.330078,11175.519531,11175.519531,2357251805
64,2018-01-19,207910764,8401519,366035,956114,2802.600098,2810.330078,2798.080078,2810.300049,2810.300049,3639430000.0,25987.349609,26071.720703,25942.830078,26071.720703,26071.720703,585000000.0,1012.9699710000001,1083.619995,982.6199949999999,1037.359985,1037.359985,517599347,11175.519531,11780.490234,10867.179688,11521.759766,11521.759766,1264875700
65,2018-01-20,150079592,5995184,279337,807529,,,,,,,,,,,,,1037.359985,1164.619995,1036.819946,1150.5,1150.5,545646401,11521.820313,13031.040039,11502.110352,12783.94043,12783.94043,1492721765
66,2018-01-21,160575431,6488222,301872,890260,,,,,,,,,,,,,1150.5,1150.569946,1008.0599980000001,1049.089966,1049.089966,543760385,12783.540039,12787.349609,11101.730469,11549.929688,11549.929688,1552755289
67,2018-01-22,183528951,7244431,346873,976723,2809.159912,2833.030029,2808.1201170000004,2832.969971,2832.969971,3471780000.0,26025.320313,26215.230469,25974.650391,26214.599609,26214.599609,431200000.0,1049.089966,1084.280029,917.0,999.6400150000001,999.6400150000001,676845706,11549.980469,11913.740234,10067.759766,10814.519531,10814.519531,1811992345
68,2018-01-23,206291076,7897049,386188,1018980,2835.050049,2842.23999,2830.590088,2839.1298829999996,2839.1298829999996,3519650000.0,26214.869141,26246.189453,26143.900391,26210.810547,26210.810547,433490000.0,999.75,1020.659973,908.3099980000001,984.4699710000001,984.4699710000001,660805261,10814.519531,11388.519531,9980.5,10858.230469,10858.230469,1710180828
69,2018-01-24,236075723,9578211,414942,1169564,2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,4014070000.0,26282.070313,26392.800781,26106.939453,26252.119141,26252.119141,518790000.0,984.4799800000001,1062.599976,956.9699710000001,1061.780029,1061.780029,521553676,10853.780273,11531.599609,10506.549805,11429.019531,11429.019531,1286435482
70,2018-01-25,263220554,10824790,581404,1425648,2846.23999,2848.560059,2830.939941,2839.25,2839.25,3835150000.0,26313.060547,26458.25,26259.720703,26392.789063,26392.789063,401390000.0,1061.609985,1102.420044,1022.2000119999999,1046.369995,1046.369995,568607934,11428.110352,11741.919922,10930.339844,11175.870117,11175.870117,1061064251
71,2018-01-26,203842366,9103029,577977,1430943,2847.47998,2872.8701170000004,2846.179932,2872.8701170000004,2872.8701170000004,3443230000.0,26466.740234,26616.710938,26425.349609,26616.710938,26616.710938,477780000.0,1046.369995,1075.589966,987.1300050000001,1048.579956,1048.579956,509049582,11175.870117,11656.540039,10346.860352,11104.200195,11104.200195,1560135332
72,2018-01-27,204888647,9570872,677286,1494632,,,,,,,,,,,,,1048.579956,1121.900024,1033.859985,1109.079956,1109.079956,395059716,11104.339844,11638.69043,10879.200195,11459.709961,11459.709961,1031091633
73,2018-01-28,230851421,10537865,764954,1562711,,,,,,,,,,,,,1109.079956,1240.469971,1101.619995,1231.579956,1231.579956,662174309,11460.389648,12064.19043,11407.94043,11767.740234,11767.740234,1038153169
74,2018-01-29,254819348,10856193,811133,1582032,2867.22998,2870.6201170000004,2851.47998,2853.530029,2853.530029,3573830000.0,26584.279297,26608.900391,26435.339844,26439.480469,26439.480469,421000000.0,1231.569946,1240.319946,1151.530029,1169.959961,1169.959961,515965244,11767.740234,11860.290039,11089.519531,11233.950195,11233.950195,920836244
75,2018-01-30,273953619,10376304,860235,1532951,2832.73999,2837.75,2818.27002,2822.429932,2822.429932,3990650000.0,26198.449219,26256.990234,26028.419922,26076.890625,26076.890625,448330000.0,1169.939941,1173.180054,1034.719971,1063.75,1063.75,835962532,11234.320313,11263.700195,9871.209961,10107.259766,10107.259766,1720894077
76,2018-01-31,284785836,10427949,917528,1584187,2832.409912,2839.26001,2813.040039,2823.810059,2823.810059,4261280000.0,26268.169922,26338.029297,26050.980469,26149.390625,26149.390625,479130000.0,1063.77002,1122.97998,1020.7700199999999,1111.310059,1111.310059,550605628,10107.400391,10377.959961,9698.129883,10226.860352,10226.860352,1230902973
77,2018-02-01,285213702,10226701,929042,1570498,2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,3938450000.0,26083.039063,26306.699219,26014.439453,26186.710938,26186.710938,410620000.0,1111.290039,1155.579956,954.75,1026.189941,1026.189941,1033001644,10226.860352,10280.839844,8726.950195,9114.719727,9114.719727,1964308989
78,2018-02-02,208205332,6026145,358976,666494,2808.919922,2808.919922,2759.969971,2762.1298829999996,2762.1298829999996,4301130000.0,26061.789063,26061.789063,25490.660156,25520.960938,25520.960938,522880000.0,1026.189941,1027.660034,746.669983,917.4699710000001,917.4699710000001,1606436956,9114.730469,9147.929688,7786.200195,8870.820313,8870.820313,2768759876
79,2018-02-03,181514507,5334211,233315,584726,,,,,,,,,,,,,917.4699710000001,997.599976,845.179993,970.8699949999999,970.8699949999999,552868551,8872.870117,9504.370117,8194.679688,9251.269531,9251.269531,1253484523
80,2018-02-04,206411196,5556944,237534,545055,,,,,,,,,,,,,970.8699949999999,971.0499880000001,781.3599849999999,827.590027,827.590027,666593264,9251.269531,9400.990234,7889.830078,8218.049805,8218.049805,1413207410
81,2018-02-05,214355855,4237357,218577,391112,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,5283460000.0,25337.869141,25520.529297,23923.880859,24345.75,24345.75,714450000.0,826.340027,857.820007,629.080017,695.080017,695.080017,1272929187,8218.049805,8391.290039,6627.310059,6937.080078,6937.080078,2534149181
82,2018-02-06,316643047,5031881,265521,477277,2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,5891660000.0,24085.169922,24946.230469,23778.740234,24912.769531,24912.769531,823940000.0,695.049988,801.72998,564.1900019999999,785.01001,785.01001,1556542861,6936.430176000001,7932.379883,5968.359863000001,7701.25,7701.25,3397596513
83,2018-02-07,315519845,4645379,257208,469741,2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,4626570000.0,24892.869141,25293.960938,24785.439453,24893.349609,24893.349609,504620000.0,785.159973,858.2800289999999,718.280029,751.8099980000001,751.8099980000001,895500139,7701.25,8572.679688,7208.859863,7592.720215,7592.720215,2159765331
84,2018-02-08,383653654,7282477,571278,1170291,2685.01001,2685.27002,2580.560059,2581.0,2581.0,5305440000.0,24902.300781,24903.679688,23849.230469,23860.460938,23860.460938,657500000.0,751.8599849999999,844.8599849999999,750.02002,813.549988,813.549988,510550202,7593.779785,8643.94043,7590.47998,8260.69043,8260.69043,1594673973
